card,L1_대분류,L2_중분류,process_uid,process_id,process_name,step_no,row_id,기능,시스템,담당자,상태,근거,cross,귀속
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,BLK-S4-1,[선행 입력] OIDC 신뢰정책 회신(`sub` 조건 + `lightsail:GetContainerServices` 포함 여부),,외부(인프라팀),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:340,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,BLK-S4-2,[선행 입력] `huni/dev/admin-runtime-env` 필수 키 존재 여부(값 아님),,외부(인프라팀),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:341,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,F1-1,OIDC 신뢰정책 `sub`=`repo:shopbiz-site/HuniProductPrice2:ref:refs/heads/master` + 역할 권한(ECR push·lightsail Push/CreateDeployment/GetContainerServices·secretsmanager,,외부(인프라팀),미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:40,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,F1-2,`huni/dev/admin-runtime-env` 시크릿 채움(필수: `DJANGO_SECRET_KEY` 고정 난수≥32자·`AWS_ACCESS_KEY_ID/SECRET`·`WAPI_SERVER_KEY_REQUIRED=Y` · 샵바이 3키 · Edicus 4키 · S3 5키+베이스 2,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:41,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,F1-3,Actions → 「Deploy to dev (huni-admin)」 수동 실행(master),,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:42,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,F1-4,사이드카·LB 실측: cron 로그 `cron_hourly 시작 — 매시 :15` → 정시 `recalc 종료` · 60초 초과 의심 3요청(시작가 재계산·주문등록 승격·그리드 full-sync) 504 여부 · `X-Forwarded-For` 원문 1건,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:43,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,F1-5,첫 성공 후 `deploy.yml` push 트리거 주석 해제 + `test_deploy_workflow_manual_first` 반전,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:44,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F1,T1-1,관리서버(webadmin) Lightsail dev 배포·검증 — F1-1~F1-5,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:36,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F2,BLK-S4-3,[선행 입력] SSH 터널 접속정보(호스트·포트·키 배포 방식),,외부(인프라팀),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:342,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F2,BLK-S4-4,[선행 입력] Lightsail PG 17 인스턴스 사양 · `hunidb`/`webapp` 2 DB 생성 · `pgcrypto`·`citext` 가능 여부,,외부(인프라팀),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:343,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F2,F2-1,SSH 터널 접속정보(호스트·키·포트) 수령 + Lightsail PG 17 에 `hunidb`·`webapp` 2 DB 생성,,외부(인프라팀),미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:50,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F2,F2-2,리허설: Railway `pg_dump --no-owner --no-acl` 평문 SQL → 임시 스키마에 복원 → 검증 4종(`audit_data_integrity --exposure --strict`·`audit_published_prices`·`audit_set_qty_mode`·,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:51,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F2,F2-3,vc_ 2객체 재덤프(파이썬 DDL+INSERT 조립) → `webapp` 적재 → 웹팀 도구 접속 문자열 `webapp` 확인 → 상세 탭 표시 확인,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:52,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F2,F2-4,본반입 창: Railway 관리자 쓰기 정지 공지 → 재덤프 → `hunidb` 반입 → 검증 4종 → 행수 지문 대조,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:53,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F2,T1-2,DB 반입(PG 18.6→17) 리허설·본반입·검증 4종·vc_ 분리 — F2-1~F2-4,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:46,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,BLK-S4-5,[선행 입력] 프록시 Basic Auth 등록(`huni/dev/proxy.proxy_url`),,외부(인프라팀),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:344,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,BLK-S4-7,[선행 입력] DNS 관리 권한자(Cloudflare `printly.co.kr` · `huniprinting.co.kr` 두 존),,외부(Cloudflare DNS 권한자),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:346,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,BLK-S4-9,[선행 입력] 샵바이 콘솔 권한자(IP 화이트리스트·웹훅 URL 편집),,최숙진+신우진,미착수,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:348,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-1,Railway `start-price-cron` 정지,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:59,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-10,전환 후 실측: `/healthz`·로그인·위젯 설정 API 지연·장바구니→재견적·크론 로그,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:68,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-11,Railway 3서비스 종료(최종 덤프 보관 후),,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:69,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-12,"웹팀 통보: vc_ 는 `webapp`, 우리 DB 에 직접 테이블 생성 금지",,신우진,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:70,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-4,샵바이 콘솔 IP 화이트리스트 52.78.126.17 등록 → 메인이미지 동기화 1건 실측,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:62,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-5,샵바이 웹훅 수신 URL → 새 호스트 `/api/w/v1/shopby/webhook/<secret>`,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:63,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-6,S3 CORS 허용 오리진에 새 관리자 호스트(원고 tmp 2 + 관리자 직접 업로드),,외부(인프라팀),미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:64,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-7,DNS `huni-admin.printly.co.kr` CNAME → Lightsail + `CUSTOM_DOMAIN` 에 콤마 추가 + Lightsail 커스텀 도메인 인증서,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:65,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-8,"Railway 변수 이관 대조(`railway variables --service huni-admin` 키 목록, 값 노출 금지) + `DJANGO_SECRET_KEY` Railway 값을 시크릿에 그대로",,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:66,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,F3-9,Edicus 허용 도메인/콜백에 새 호스트 필요 여부 확인,,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:67,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F3,T1-3,운영 전환 12단계(F3-11 Railway 종료는 오픈 테스트 통과 전 금지),,서희항,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:55,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,BLK-S4-10,[선행 입력] 소셜 3사 콘솔 권한자(Redirect URI 편집),,외부(소셜 3사 콘솔 권한자),대기,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:349,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,BLK-S4-6,[선행 입력] Vercel 프로젝트 접근 · 현재 `DATABASE_URL`·`NEXTAUTH_URL` 소재 · 리다이렉트 설정 유무,,김동학·PM+신우진,미착수,.moai/specs/SPEC-LAUNCHPLAN-001/research.md:345,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-1,Lightsail 컨테이너 서비스 + ECR 레포 `huni-skin` + Secrets Manager `huni/dev/skin-runtime-env` 프로비저닝,,외부(인프라팀),미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:78,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-2,`deploy.yml` 스킨판 작성(webadmin 것을 본떠 OIDC→ECR→push-container-image→env 조립→deployment) + 헬스체크 경로 결정(`/` 또는 신설 `/api/health`),,김동학,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:79,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-3,env 이관 — `.env.example` 기준 필수: `AUTH_SECRET`·`NEXTAUTH_URL`·`AUTH_GOOGLE/NAVER/KAKAO_ID+SECRET`(6)·`DATABASE_URL`·`PRINTLY_DB_URL`(→webapp)·`PRINTLY_WORKSPACE_I,,김동학,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:80,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-4,`DATABASE_URL`(Prisma) 목적지 결정: Lightsail PG `webapp` 로 합칠지 별도 DB 로 갈지 → `migrator` 스테이지 1회 실행(`pgcrypto`·`citext` 확장 필요),,김동학,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:81,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-5,DNS `shopby.huniprinting.co.kr` → Lightsail 스킨 + 인증서 · `NEXTAUTH_URL=https://shopby.huniprinting.co.kr` 고정,,김동학,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:82,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-6,소셜 콜백 검증: 구글·네이버·카카오 콘솔 Redirect URI = `${NEXTAUTH_URL}/oauth/callback` 인지 + 각 1회 로그인,,김동학,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:83,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-7,vercel.app 리다이렉트: 코드에 없음(§1 마지막 행). Vercel 대시보드 리다이렉트·도메인 설정을 PM 이 확인해 이관 여부 결정,,김동학,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:84,,전제
전제,전제 — 일정·인프라(어느 카드에도 담당으로 안 들어간 74행),T1 인프라 이전·배포(Lightsail·DB 반입·도메인),전제-T1,T1,인프라 이전·배포(Lightsail·DB 반입·도메인),F4,F4-8,Vercel 프로젝트 정지(오픈 테스트 통과 후),,김동학,미착수,_workspace/huni-launch-runway/07_rebaseline/S/S4-infra/migration-plan.md:85,,전제
