std_id,대분류,중분류,기능,상태,오픈차단여부,매핑legacy_id,매핑asis_id,돈여부,주문여부,근거,비고,담당,sub_track,배정근거,done_criteria
STD-MFG-128,생산·공정,알림,알림톡 템플릿 사전 심사·승인 관리,todo,작업 항목,,,N,N,[상위:STD-SYS-006] order-to-mes-process.md §10 실무 주의 || P1판정(260902): §10 실무 주의 「심사 기간 때문에 일정에 영향」 · §12-7 채널 미확정,R3 · 문서 근거만 있음 · 125·127 선행 · 외부 심사 리드타임,인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,webadmin 화면 + 라이브 DB + 출력물 에서 「알림톡 템플릿 사전 심사·승인 관리」가 1회 관측된다
STD-MFG-129,생산·공정,알림,알림톡 발송 실패 시 SMS/LMS 자동 대체,new,작업 항목,,,N,N,[상위:STD-SYS-006] order-to-mes-process.md §10 · §12-7 || P1판정(260902): §10 · §12-7 — SMS/LMS 대체 미구현,R3 · 문서 근거만 있음 · 128 종속,인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,"「알림톡 발송 실패 시 SMS/LMS 자동 대체」를 담을 그릇(테이블·모듈·화면)이 생기고, webadmin 화면 + 라이브 DB + 출력물 에서 그 동작이 1회 관측된다"
STD-MFG-130,생산·공정,알림,알림 발송 주체 경계 준수(주문·결제·배송=샵바이 / 파일=우리),todo,작업 항목,,,N,N,[상위:STD-SYS-006] order-to-mes-process.md §10 표 || P1판정(260902): §10 표 — 경계 자체는 문서로 확정(주문·결제·배송=샵바이 / 파일=우리),R3 · 문서 근거만 있음 · 125·127 구현 시 준수 확인 대상,인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,webadmin 화면 + 라이브 DB + 출력물 에서 「알림 발송 주체 경계 준수(주문·결제·배송=샵바이 / 파일=우…」가 1회 관측된다
STD-MFG-131,생산·공정,운영,단계별 체류 건수·DLQ 처리 현황 대시보드,new,작업 항목,,,N,N,[상위:STD-SYS-016] order-to-mes-process.md §11 5단계 || P1판정(260902): §11 5단계 「처리 현황 대시보드」 미체크 · 코드 0건,R3 · 문서 근거만 있음,인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,"「단계별 체류 건수·DLQ 처리 현황 대시보드」를 담을 그릇(테이블·모듈·화면)이 생기고, webadmin 화면 + 라이브 DB + 출력물 에서 그 동작이 1회 관측된다"
STD-MFG-132,생산·공정,운영,조직별 권한 관리(마스터/상품마케팅/발주/생산/출고/외주관리/회계경리),todo,오픈 무관,,,N,N,[상위:STD-SYS-002] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 || P1판정(260902): PDF p.4 §04 조직 7종 — 현행 MES 권한 운영,R3 · 문서 근거만 있음 · 10/6 범위 「수동 대체」 — 현행 MES·수기 경로로 운영(auto-vs-human.md §2),인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,webadmin 화면 + 라이브 DB + 출력물 에서 「조직별 권한 관리(마스터/상품마케팅/발주/생산/출고/외주관리/…」가 현행 경로(MES·수기)로 1건 처리된 기록이 있다. 신규 시스템 이관은 10/6 범위 밖
STD-MFG-133,생산·공정,운영,오프라인 주문 등록(거래처별 EXCEL·금액 직접 입력),미판정,미판정,,,N,N,[상위:STD-ORD-027] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 ★오프라인 주문 || P1판정(260902): auto-vs-human §5 A-6 「오프라인 주문이 신규 시스템 범위인지 범위 미결 — PM」,R3 · 문서 근거만 있음 · 판정 불가 사유 — A-6 PM 범위 미결,인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,판정 보류 — A-6 PM 범위 미결. 근거가 서면 그때 완료조건을 쓴다
STD-MFG-134,생산·공정,운영,거래처별 청구서 발행(오프라인주문·금액 포함),todo,오픈 무관,,,N,N,[상위:STD-B2B-006] 후니프린팅_주문프로세스_20251001.pdf p.4 §04 회계경리 || P1판정(260902): PDF p.4 §04 회계경리 — 현행 운영,R3 · 문서 근거만 있음 · 10/6 범위 「수동 대체」 — 현행 MES·수기 경로로 운영(auto-vs-human.md §2) · 돈 직결,인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,webadmin 화면 + 라이브 DB + 출력물 에서 「거래처별 청구서 발행(오프라인주문·금액 포함)」이 현행 경로(MES·수기)로 1건 처리된 기록이 있다. 신규 시스템 이관은 10/6 범위 밖
STD-MFG-135,생산·공정,운영,세금계산서 발행여부·발행날짜 정보 보관,todo,오픈 무관,,,N,N,[상위:STD-B2B-012] 후니프린팅_주문프로세스_20251001.pdf p.7 §08 || P1판정(260902): PDF p.7 §08 — 현행 운영,R3 · 문서 근거만 있음 · 10/6 범위 「수동 대체」 — 현행 MES·수기 경로로 운영(auto-vs-human.md §2) · 돈 직결,인쇄개발,-,규칙:M3 생산축 135행 — 전부 webadmin·MES 경계. 260616 IA 144 에는 없던 신설 축,webadmin 화면 + 라이브 DB + 출력물 에서 「세금계산서 발행여부·발행날짜 정보 보관」이 현행 경로(MES·수기)로 1건 처리된 기록이 있다. 신규 시스템 이관은 10/6 범위 밖
STD-MYP-017,마이페이지,대시보드,마이페이지 메인 대시보드(주문요약·프린팅머니·쿠폰 한눈에),done,작업 항목,F-029;IA-029;SCOPE-029,SB-044,Y,N,"L3/legacy-normalized.json#F-029,IA-029,SCOPE-029 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:30 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A30:K30 · L2/as-is-inventory.csv#SB-044 huni-skin-shopby/src/components/mypage/dashboard-section.tsx:17-59",R2 · L2 실측 행 승계,쇼핑개발,web,규칙:같은 근거 — 마이페이지는 샵바이 스토어프론트 화면,"huni-skin-shopby/src/components/mypage/dashboard-section.tsx:17-59 에 구현이 있고, 라이브 화면(테스트 계정) 에서 「마이페이지 메인 대시보드(주문요약·프린팅머니·쿠폰 한눈에)」 결과에 표시된 금액이 권위값과 원 단위까지 같은 것이 1건 확인된다"
STD-MYP-018,마이페이지,대시보드,마이페이지 서브메인(기능군 랜딩) 화면,done,작업 항목,F-030;IA-030;SCOPE-030,,N,N,"L3/legacy-normalized.json#F-030,IA-030,SCOPE-030 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:31 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A31:K31 || P1판정(260902): huni-skin-shopby/src/app/(main)/mypage/page.tsx:10 DashboardSection · layout.tsx (중첩 라우트 전환)",R3 · 문서 근거만 있음 · 코드 경로 존재 = done · 운영 성공 아님(라이브 실행 0건),쇼핑개발,web,규칙:같은 근거 — 마이페이지는 샵바이 스토어프론트 화면,"/mypage/page.tsx:10 에 구현이 있고, 라이브 화면(테스트 계정) 에서 「마이페이지 서브메인(기능군 랜딩) 화면」이 1회 관측된다"
STD-MYP-019,마이페이지,대시보드,마이페이지 통합 검색결과 LIST 화면,new,작업 항목,F-031;IA-031;SCOPE-031,,N,N,"L3/legacy-normalized.json#F-031,IA-031,SCOPE-031 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:32 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A32:K32 || P1판정(260902): huni-skin-shopby 전수 grep 'mypage.*search' 0건(260902) — 마이페이지 통합 검색 라우트 없음",R3 · 문서 근거만 있음 · 구 사이트 F-031 · 신규 미이관,쇼핑개발,web,규칙:같은 근거 — 마이페이지는 샵바이 스토어프론트 화면,"「마이페이지 통합 검색결과 LIST 화면」을 담을 그릇(테이블·모듈·화면)이 생기고, 라이브 화면(테스트 계정) 에서 그 동작이 1회 관측된다"
STD-CAT-023,상품·카탈로그,상품,상품 기본정보 세팅·로드(상품코드·주문가능여부·회원전용 노출 게이팅),partial,작업 항목,F-032;IA-032;SCOPE-032,,N,N,"L3/legacy-normalized.json#F-032,IA-032,SCOPE-032 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:33 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A33:K33 || P1판정(260902): huni-skin-shopby/src/lib/api/server/catalog.ts:128,179 filter.saleStatus=ONSALE (주문가능여부 게이팅 실재)",R3 · 문서 근거만 있음 · 회원전용 노출 게이팅(memberOnly) grep 0건 — 미구현 · 안 되는 부분: 회원전용 노출 게이팅(memberOnly) grep 0건 — 미구현 (출처 비고),쇼핑개발,web,규칙:260616 01_역할정의 「쇼핑몰 사용자 전반」 · 카탈로그 노출은 샵바이 스토어프론트,"이미 되는 부분은 라이브 스토어프론트 화면 에서 확인되고, 남은 부분(회원전용 노출 게이팅(memberOnly) grep 0건 — 미구현)이 라이브 스토어프론트 화면 에서 「상품 기본정보 세팅·로드(상품코드·주문가능여부·회원전용 노출 …」이 1회 관측된다"
STD-CAT-024,상품·카탈로그,상품군,포장재 상품군 주문 경로(전용 옵션·주문 흐름),미판정,미판정,F-091;IA-091;SCOPE-091,,Y,Y,"L3/legacy-normalized.json#F-091,IA-091,SCOPE-091 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:92 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A92:K92 || P1판정(260902): huni-skin-shopby 에 「포장재」 전용 경로 grep 0건 · 샵바이 카테고리로 흡수됐는지 미확인",R3 · 문서 근거만 있음 · 판정 불가 사유 — 셀러어드민 카테고리 확인 필요(접속 보류),쇼핑개발,web,규칙:260616 01_역할정의 「쇼핑몰 사용자 전반」 · 카탈로그 노출은 샵바이 스토어프론트,판정 보류 — 셀러어드민 카테고리 확인 필요(접속 보류). 근거가 서면 그때 완료조건을 쓴다
STD-CAT-025,상품·카탈로그,상품군,굿즈 상품군 주문 경로(파우치·백 포함),partial,작업 항목,F-092;IA-092;SCOPE-092,,N,Y,"L3/legacy-normalized.json#F-092,IA-092,SCOPE-092 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:93 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A93:K93 || P1판정(260902): huni-skin-shopby/src/components/home/home-content.ts:120 「아크릴굿즈」 메뉴 실재 — 카탈로그 노출은 됨",R3 · 문서 근거만 있음 · 굿즈 전용 주문 경로(파우치·백)는 전용 컨피규레이터 grep 0건 · 안 되는 부분: 백)는 전용 컨피규레이터 grep 0건 (출처 비고),쇼핑개발,web,규칙:260616 01_역할정의 「쇼핑몰 사용자 전반」 · 카탈로그 노출은 샵바이 스토어프론트,"이미 되는 부분은 라이브 스토어프론트 화면 에서 확인되고, 남은 부분(백)는 전용 컨피규레이터 grep 0건)이 라이브 스토어프론트 화면 에서 「굿즈 상품군 주문 경로(파우치·백 포함)」 결과에 표시된 금액이 권위값과 원 단위까지 같은 것이 1건 확인된다"
STD-CAT-026,상품·카탈로그,상품군,수작 상품 메인·상품페이지 경로,미판정,미판정,F-093;IA-093;SCOPE-093,,N,N,"L3/legacy-normalized.json#F-093,IA-093,SCOPE-093 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:94 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A94:K94 || P1판정(260902): huni-skin-shopby 에 「수작」 grep 0건 · 상품 등록 여부는 셀러어드민 확인 필요",R3 · 문서 근거만 있음 · 판정 불가 사유 — 셀러어드민 접속 보류,쇼핑개발,web,규칙:260616 01_역할정의 「쇼핑몰 사용자 전반」 · 카탈로그 노출은 샵바이 스토어프론트,판정 보류 — 셀러어드민 접속 보류. 근거가 서면 그때 완료조건을 쓴다
STD-OPT-056,옵션·견적,인쇄옵션,캘린더 가공·장수(월수) 선택,done,작업 항목,F-045;IA-045;SCOPE-045,,N,N,"L3/legacy-normalized.json#F-045,IA-045,SCOPE-045 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:46 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A46:K46 || P1판정(260902): huni-skin-shopby/src/components/product/configurators/calendar-configurator.tsx:167 장수 · :196 캘린더 가공",R3 · 문서 근거만 있음 · 코드 경로 존재 = done · 운영 성공 아님(라이브 실행 0건),인쇄개발,-,규칙:260616 01_역할정의 「고객 인쇄상품 옵션위젯·실시간가격(3엔진)·가이드·견적」,"huni-skin-shopby/src/components/product/configurators/calendar-configurator.tsx:167 에 구현이 있고, 위젯 실화면 + 가격 시뮬레이터 에서 「캘린더 가공·장수(월수) 선택」이 1회 관측된다"
STD-OPT-057,옵션·견적,가이드,규격 가이드 모달(사이즈 안내 팝업),new,작업 항목,IA-057;SCOPE-057,,N,N,"L3/legacy-normalized.json#IA-057,SCOPE-057 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A58:K58 || P1판정(260902): huni-skin-shopby 에 규격 가이드 모달 컴포넌트 grep 0건 · guide-data.ts:90 은 가이드 문서(모달 아님)",R3 · 문서 근거만 있음 · 구 사이트 IA-057 · 신규 미이관,인쇄개발,-,규칙:260616 01_역할정의 「고객 인쇄상품 옵션위젯·실시간가격(3엔진)·가이드·견적」,"「규격 가이드 모달(사이즈 안내 팝업)」을 담을 그릇(테이블·모듈·화면)이 생기고, 위젯 실화면 + 가격 시뮬레이터 에서 그 동작이 1회 관측된다"
STD-OPT-058,옵션·견적,가이드,주문가능 자재(용지) 목록 모달,new,작업 항목,F-059;IA-059;SCOPE-059,,N,Y,"L3/legacy-normalized.json#F-059,IA-059,SCOPE-059 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:60 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A60:K60 || P1판정(260902): huni-skin-shopby 에 「주문가능 자재(용지) 목록 모달」 컴포넌트 grep 0건 · guide-data.ts:161,170 은 가이드 문서",R3 · 문서 근거만 있음 · 구 사이트 F-059 · 신규 미이관,인쇄개발,-,규칙:260616 01_역할정의 「고객 인쇄상품 옵션위젯·실시간가격(3엔진)·가이드·견적」,"「주문가능 자재(용지) 목록 모달」을 담을 그릇(테이블·모듈·화면)이 생기고, 위젯 실화면 + 가격 시뮬레이터 에서 「주문가능 자재(용지) 목록 모달」 결과에 표시된 금액이 권위값과 원 단위까지 같은 것이 1건 확인된다"
STD-ART-029,원고·파일,업로드,가변데이터 인쇄(VDP) 데이터 업로드·병합,new,작업 항목,F-055;IA-055;SCOPE-055,,N,N,"L3/legacy-normalized.json#F-055,IA-055,SCOPE-055 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:56 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A56:K56 || P1판정(260902): huni-skin-shopby 전수 grep 'vdp|가변데이터' 0건(260902)",R3 · 문서 근거만 있음 · 구 사이트 F-055 · 신규 미이관,인쇄개발,-,규칙:ARCHITECTURE-v2 §10.1 A-1·A-2 철회 — 파일업로드·에디터 호출이 위젯(webadmin,"「가변데이터 인쇄(VDP) 데이터 업로드·병합」을 담을 그릇(테이블·모듈·화면)이 생기고, 위젯 드롭존 + t_ord_artworks 에서 그 동작이 1회 관측된다"
STD-ORD-028,장바구니·주문,주문,선택옵션→주문 데이터 변환(확정 사양의 주문항목 생성),done,작업 항목,F-062;IA-062;SCOPE-062,,Y,Y,"L3/legacy-normalized.json#F-062,IA-062,SCOPE-062 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:63 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A63:K63 · 돈Y·주문Y·1차 || P1판정(260902): huni-skin-shopby/src/lib/api/hooks/use-cart.ts:197 (handoff token/payload 를 라인에 실음) · app/api/printly/requote/route.ts:16",R3 · 문서 근거만 있음 · 코드 경로 존재 = done · 운영 성공 아님(라이브 실행 0건) · 호출측 S2S 는 이 행이 아니다 — 신설 STD-ORD-030 이 맡는다(lead 지시 09-02),쇼핑개발,web,규칙:260616 01_역할정의 「주문전환·플로팅·장바구니」 F1~F4,"huni-skin-shopby/src/lib/api/hooks/use-cart.ts:197 에 구현이 있고, 라이브 장바구니 화면 + 샵바이 주문 API 응답 에서 「선택옵션→주문 데이터 변환(확정 사양의 주문항목 생성)」 결과에 표시된 금액이 권위값과 원 단위까지 같은 것이 1건 확인된다"
STD-PAY-019,결제,결제수단,수동카드결제(키인·가상단말 · PC+모바일),new,작업 항목,IA-074;SCOPE-074,,N,N,"L3/legacy-normalized.json#F-074,IA-074,SCOPE-074 · _workspace/huni-launch-scope/02_gap/fit-gap-matrix.csv:75 · docs/huni/후니프린팅_통합IA_일정_역할분담_260616.xlsx#02_IA마스터!A75:K75 || P1판정(260902): huni-skin-shopby 전수 grep '키인|manualCard|가상단말' 0건(260902)",R3 · 문서 근거만 있음 · 구 사이트 F-074 · 운영자 수동카드결제 — 신규 미이관,PM,-,규칙:N1 open-questions D-1 「어떤 결제수단을 열 것인가 — 결정 기록 자체가 없다」 · 원천사 ,"「수동카드결제(키인·가상단말 · PC+모바일)」을 담을 그릇(테이블·모듈·화면)이 생기고, 결제 화면 + 이니시스 가맹점관리자 에서 그 동작이 1회 관측된다"
