row_uid,card,scope,dup_key,merged_from,system,group,screen_id,screen_name,role,function,work_type,counterpart,direction,owner_side,plan_row_id,status,evidence
t49:215,t49,in,raw/webadmin/tools/widget_manual_content.py:968,,widget,SDK·임베드,sdk_embed,임베드 운영 요건,관리자,오픈 전 과업 — 신규몰 도메인을 허용 사이트(도메인 + 사이트 키)에 등록,config,,,,NEW,미확인,raw/webadmin/tools/widget_manual_content.py:968 EMBED_NOTES 「새 도메인에 붙이려면 허용 사이트에 도메인을 먼저 등록해야 합니다」 — ⓑ 오픈 전 필수 세팅 근거 · 등록 여부 미실측
t49:216,t49,in,raw/webadmin/webadmin/config/urls.py:242,,widget,SDK·임베드,sdk_guide,SDK 개발자 가이드(/sdk/guide/),관리자,외부 파트너 개발자용 공개 임베드 가이드 서빙(docs/widget-sdk-guide.html),build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:242 sdk_guide · 대응 런웨이 행 없음
t49:217,t49,in,raw/webadmin/webadmin/config/urls.py:248,,widget,위젯 API,wapi_catalog,GET /api/w/v1/catalog,시스템(무인),게시 위젯 카탈로그 + 상품별 시작가 조회,integrate,huni-mall,huni-mall→webadmin,webadmin,STD-CAT-043,완료,raw/webadmin/webadmin/config/urls.py:248 · raw/webadmin/webadmin/catalog/widget_api.py:5841
t49:218,t49,in,raw/webadmin/webadmin/config/urls.py:275,,widget,위젯 API,wapi_editor_resolve,POST /api/w/v1/editor/resolve,시스템(무인),옵션조합 → Edicus PSCode·템플릿 URI 해석,integrate,widget,widget→webadmin,webadmin,STD-ART-030,완료,raw/webadmin/webadmin/config/urls.py:275 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:392
t49:219,t49,in,raw/webadmin/webadmin/config/urls.py:276,,widget,위젯 API,wapi_editor_token,POST /api/w/v1/editor/token,시스템(무인),Edicus 사용자 토큰 대리 발급,integrate,widget,widget→webadmin,webadmin,STD-ART-021,완료,raw/webadmin/webadmin/config/urls.py:276 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:584
t49:220,t49,in,raw/webadmin/webadmin/config/urls.py:255,,widget,위젯 API,wapi_handoff,POST /api/w/v1/handoff,시스템(무인),재계산 + HMAC 서명 토큰 발급(주문 인계),integrate,widget,widget→webadmin,webadmin,STD-PAY-031,완료,raw/webadmin/webadmin/config/urls.py:255 · raw/webadmin/webadmin/catalog/widget_api.py:3416
t49:221,t49,in,raw/webadmin/webadmin/config/urls.py:257,,widget,위젯 API,wapi_handoff_requote,POST /api/w/v1/handoff/requote,시스템(무인),장바구니 재견적(결제 직전 갱신·수량 변경),integrate,huni-mall,huni-mall→webadmin,webadmin,STD-SYS-045,완료,raw/webadmin/webadmin/config/urls.py:257 · raw/webadmin/webadmin/catalog/widget_api.py:5011
t49:222,t49,in,raw/webadmin/webadmin/config/urls.py:256,,widget,위젯 API,wapi_handoff_verify,POST /api/w/v1/handoff/verify,시스템(무인),쇼핑몰 서버가 서명 토큰·금액 검증(서버-투-서버),integrate,huni-mall,huni-mall→webadmin,webadmin,STD-PAY-031,완료,raw/webadmin/webadmin/config/urls.py:256 · raw/webadmin/webadmin/catalog/widget_api.py:183
t49:223,t49,in,raw/webadmin/webadmin/config/urls.py:253,,widget,위젯 API,wapi_multipart,POST /api/w/v1/upload/multipart/<action>,시스템(무인),멀티파트 업로드 create|sign|complete|abort,integrate,widget,widget→webadmin,webadmin,STD-ART-002,완료,raw/webadmin/webadmin/config/urls.py:253 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:819
t49:224,t49,in,raw/webadmin/webadmin/config/urls.py:251,,widget,위젯 API,wapi_presign,POST /api/w/v1/upload/presign,시스템(무인),원고 단일 업로드 presign 발급,integrate,widget,widget→webadmin,webadmin,STD-ART-001,완료,raw/webadmin/webadmin/config/urls.py:251 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:799
t49:225,t49,in,raw/webadmin/webadmin/config/urls.py:249,,widget,위젯 API,wapi_price,POST /api/w/v1/price,시스템(무인),서버 권위 가격 계산(구성요소·셋트 구성원·할인 단계 반환),integrate,widget,widget→webadmin,webadmin,STD-OPT-044,완료,raw/webadmin/webadmin/config/urls.py:249 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:682
t49:226,t49,in,raw/webadmin/webadmin/config/urls.py:250,,widget,위젯 API,wapi_validate,POST /api/w/v1/validate,시스템(무인),주문 전 사양 검증,integrate,widget,widget→webadmin,webadmin,T2-4,완료,raw/webadmin/webadmin/config/urls.py:250 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:924
t49:227,t49,in,raw/webadmin/webadmin/config/urls.py:247,,widget,위젯 API,wapi_widget,GET /api/w/v1/widgets/<wgt_cd>,시스템(무인),게시 위젯 설정·메타 조회(site_key 게이트),integrate,widget,widget→webadmin,webadmin,STD-OPT-002,완료,raw/webadmin/webadmin/config/urls.py:247 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:145 클라이언트 호출 확인
t49:228,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:2186,,widget,위젯 런타임(고객),rt_constraint,제약 평가,고객,옵션 제약 규칙 평가로 선택지 비활성/숨김 및 충돌 선택 자동 해제 안내,build,,,,STD-OPT-037,완료,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:2186 · raw/webadmin/tools/widget_manual_content.py:873
t49:229,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:5936,,widget,위젯 런타임(고객),rt_cta,담기 CTA,고객,장바구니 담기 버튼 렌더 및 미충족 사유 표시,build,,,,STD-OPT-007,완료,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:5936 pv-cta-btn · raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:5944 renderCanOrder
t49:230,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:171,,widget,위젯 런타임(고객),rt_design,디자인 상품 진입,고객,디자인 코드로 고정 사양 잠금 + 디자인 배너 표시,build,,,,STD-CAT-033,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:171 fetch /api/w/v1/designs · raw/webadmin/webadmin/catalog/static/catalog/widget.js:195 _applyDesignLock · raw/webadmin/webadmin/catalog/static/catalog/widget.js:225 _designBanner
t49:231,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:392,,widget,위젯 런타임(고객),rt_editor,편집기 진입,고객,편집기 버튼 클릭 시 선택 옵션조합 → PSCode·템플릿 URI 해석 요청,integrate,webadmin,widget→webadmin,widget,STD-ART-030,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:392 post /api/w/v1/editor/resolve
t49:232,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:414,,widget,위젯 런타임(고객),rt_editor,편집기 오버레이,고객,Edicus 편집기 SDK 로드 후 오버레이 기동 및 save/close/error 수신,integrate,edicus,widget→edicus,widget,STD-ART-021,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:414 _ensureEditorSdk(huni_editor_sdk.js) · raw/webadmin/webadmin/catalog/static/catalog/widget.js:593 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:613 sdk.on(save) — 브리지 코드가 widget.js 안에 있어 owner_side=widget
t49:233,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:584,,widget,위젯 런타임(고객),rt_editor,편집기 토큰,고객,편집기 사용자 토큰 대리 발급 요청(비회원은 게스트 토큰),integrate,webadmin,widget→webadmin,widget,STD-ART-021,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:584 post /api/w/v1/editor/token · raw/webadmin/webadmin/catalog/static/catalog/widget.js:449 _guestToken
t49:234,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:331,,widget,위젯 런타임(고객),rt_editor,편집기 결과 수용,고객,setEditorResult 로 편집 산출물(docInfo)을 해당 항목에 반영,build,,,,STD-ART-024,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:331 setEditorResult · raw/webadmin/webadmin/catalog/static/catalog/widget.js:349 summarizeDocInfo
t49:235,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:125,,widget,위젯 런타임(고객),rt_events,이벤트 방출,고객,ready·change·priced·state·submit 커스텀 이벤트로 임베드 페이지에 상태 전달,build,,,,NEW,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:125 _emit · raw/webadmin/webadmin/catalog/static/catalog/widget.js:871 _emitState · 대응 런웨이 행 없음
t49:236,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:100,,widget,위젯 런타임(고객),rt_guard,이탈 방지,고객,편집 중 페이지 이탈 경고 가드,build,,,,NEW,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:100 _attachUnloadGuard · 대응 런웨이 행 없음
t49:237,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:446,,widget,위젯 런타임(고객),rt_guest,비회원 토큰,고객,게스트 토큰 발급·로컬 보관(레거시 guest id 승계),build,,,,NEW,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:446 _guestTokenKey · raw/webadmin/webadmin/catalog/static/catalog/widget.js:465 _legacyGuestId · 대응 런웨이 행 없음
t49:238,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:48,,widget,위젯 런타임(고객),rt_mount,위젯 런타임 마운트,고객,커스텀 엘리먼트 마운트 + 의존 스크립트 지연 로드(json-logic·constraint_engine·spine_calc·cover_rule·renderer),build,,,,STD-OPT-001,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:48 ensureDeps
t49:239,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:145,,widget,위젯 런타임(고객),rt_mount,위젯 런타임 마운트,고객,site_key 로 게시 위젯 설정 조회 후 렌더,integrate,webadmin,widget→webadmin,widget,STD-OPT-002,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:145 fetch /api/w/v1/widgets/<wgt_cd> · 런타임 코드는 webadmin static 에 배포되나 호출 주체는 위젯이라 owner_side=widget
t49:240,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:682,,widget,위젯 런타임(고객),rt_price,실시간 견적,고객,선택 변경 시 서버 가격 재계산 요청,integrate,webadmin,widget→webadmin,widget,STD-OPT-043,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:682 post /api/w/v1/price
t49:241,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:6411,,widget,위젯 런타임(고객),rt_price,가격 표시,고객,구성요소별 금액 박스 렌더(셋트는 구성원별 분해),build,,,,STD-OPT-046,완료,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:6411 renderPriceBoxes
t49:242,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:6513,,widget,위젯 런타임(고객),rt_price,가격 표시,고객,수량 구간 할인 박스 렌더,build,,,,STD-OPT-047,완료,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:6513 renderTierBoxes
t49:243,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:28,,widget,위젯 런타임(고객),rt_render,옵션 렌더,고객,20종 소스유형(차원·옵션그룹·수량·추가상품·패널·가격·파일·편집기·비규격·피커·후가공·건수·제목·머리말·부속색상·책등표시 등) 다형 렌더,build,,,,STD-OPT-003,완료,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:28 SRC 맵 · raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:6642 render()
t49:244,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:986,,widget,위젯 런타임(고객),rt_render,옵션 렌더,고객,판매 불가 후보 사전 제거 — 화면에는 보이는데 담기에서 422 나는 비대칭 차단,build,,,,STD-OPT-004,완료,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:986 · raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:3017
t49:245,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:953,,widget,위젯 런타임(고객),rt_submit,장바구니 담기,고객,canOrder → validate → handoff 서명 토큰 발급 → huni:submit 이벤트 방출,integrate,huni-mall,widget→huni-mall,widget,STD-PAY-031,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:953 submit · raw/webadmin/webadmin/catalog/static/catalog/widget.js:1015 post /api/w/v1/handoff
t49:246,t49,in,raw/webadmin/tools/widget_manual_content.py:972,,widget,위젯 런타임(고객),rt_theme,테마 적용,고객,CSS 변수(--hw-*)로 임베드 사이트 색·글꼴·간격 반영,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:972 EMBED_NOTES · 대응 런웨이 행 없음
t49:247,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:799,,widget,위젯 런타임(고객),rt_upload,원고 업로드,고객,단일 파일 presign 발급 후 직접 PUT 업로드 및 진행률 보고,integrate,webadmin,widget→webadmin,widget,STD-ART-001,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:799 _uploadSingle → /api/w/v1/upload/presign
t49:248,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:819,,widget,위젯 런타임(고객),rt_upload,원고 업로드,고객,100MB 이상 멀티파트 업로드(create→sign→complete·실패 시 abort),integrate,webadmin,widget→webadmin,widget,STD-ART-002,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:819 _uploadMultipart
t49:249,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:773,,widget,위젯 런타임(고객),rt_upload,원고 업로드,고객,건수(디자인 N종)별 파일 순차 업로드·실패 항목 표시,build,,,,STD-ART-004,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:773 _upload — descs.reduce 순차 체인
t49:250,t49,in,raw/webadmin/webadmin/catalog/static/catalog/widget.js:924,,widget,위젯 런타임(고객),rt_validate,주문 전 검증,고객,담기 전 서버 validate 호출(옵션·셋트 본문·디자인을 handoff 와 같은 자리로 전송),integrate,webadmin,widget→webadmin,widget,T2-4,완료,raw/webadmin/webadmin/catalog/static/catalog/widget.js:924 validate → /api/w/v1/validate
t49:251,t49,in,raw/webadmin/webadmin/config/urls.py:192,,widget,위젯빌더(운영자),builder_io,위젯 작업본 로드·저장,운영자(CS·상품),위젯 항목 전체 로드 및 편집 0.6초 뒤 자동저장,build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:192 widget_load · raw/webadmin/webadmin/config/urls.py:194 widget_save · raw/webadmin/tools/widget_manual_content.py:882 PUBLISH_NOTES
t49:252,t49,in,raw/webadmin/tools/widget_manual_content.py:957,,widget,위젯빌더(운영자),builder_io,위젯 작업본 로드·저장,운영자(CS·상품),동시 편집 충돌 감지 시 자동저장 중단·서버 최신본 재로드 / 브라우저 크래시 복구본 이어쓰기,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:957 PUBLISH_NOTES 「동시 편집 · 크래시 복구」
t49:253,t49,in,raw/webadmin/webadmin/config/urls.py:236,,widget,위젯빌더(운영자),builder_templates,템플릿에서 시작,운영자(CS·상품),새 위젯 생성 시 템플릿 목록에서 골라 항목 전체(배치·속성·기본값) 복제,build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:236 widget_templates · raw/webadmin/tools/widget_manual_content.py:918 PUBLISH_NOTES 「템플릿」
t49:254,t49,in,raw/webadmin/webadmin/config/urls.py:200,,widget,위젯빌더(운영자),builder_usage,위젯 사용 현황,운영자(CS·상품),삭제 전 사용 현황 조회(게시 여부·게시 버전 수·허용 사이트·최근 사용),build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:200 widget_usage · raw/webadmin/tools/widget_manual_content.py:953 PUBLISH_NOTES 「위젯 삭제」
t49:255,t49,in,raw/webadmin/tools/widget_manual_content.py:561,,widget,위젯빌더(운영자),comp_addon,속성 — 추가상품(체크박스),운영자(CS·상품),추가상품 체크박스 배치,build,,,,STD-OPT-034,완료,raw/webadmin/tools/widget_manual_content.py:561
t49:256,t49,in,raw/webadmin/tools/widget_manual_content.py:705,,widget,위젯빌더(운영자),comp_casecnt,속성 — 건수,운영자(CS·상품),사양·수량은 같고 원고만 다른 반복 건수 입력 배치,build,,,,STD-OPT-018,완료,raw/webadmin/tools/widget_manual_content.py:705 · raw/webadmin/tools/widget_manual_content.py:429
t49:257,t49,in,raw/webadmin/tools/widget_manual_content.py:783,,widget,위젯빌더(운영자),comp_common,공통 속성,운영자(CS·상품),라벨 텍스트·라벨 표시·컨트롤 유형·컨트롤 숨김·제약 위반 시(비활성/숨김)·너비·여백·버튼 열 수·props JSON 지정,build,,,,STD-OPT-003,완료,raw/webadmin/tools/widget_manual_content.py:783 COMMON_PROPS
t49:258,t49,in,raw/webadmin/tools/widget_manual_content.py:793,,widget,위젯빌더(운영자),comp_common,공통 속성,운영자(CS·상품),항목 기본값 지정(비우면 상품설정 기본여부를 따름),build,,,,T2-2,완료,raw/webadmin/tools/widget_manual_content.py:793 COMMON_PROPS 「기본값」
t49:259,t49,in,raw/webadmin/tools/widget_manual_content.py:793,,widget,위젯빌더(운영자),comp_common,공통 속성,운영자(CS·상품),오픈 전 과업 — 게시 위젯 전수 기본값 미지정 점검·지정 후 재게시,config,,,,T2-2,진행,raw/webadmin/tools/widget_manual_content.py:793 COMMON_PROPS 「기본값」 · _workspace/huni-launch-runway/08_system-screen/t49/_planrows-A.csv:3 T2-2 「위젯 기본값 미지정 교정·재게시」(부분) — ⓐ 원장 대응
t49:260,t49,in,raw/webadmin/tools/widget_manual_content.py:814,,widget,위젯빌더(운영자),comp_common,컨트롤 유형,운영자(CS·상품),버튼그룹·셀렉트박스·라디오그룹·토글·텍스트필드·수량스텝퍼·이미지 스와치·체크박스그룹·버튼그룹(다중)·라벨 중 선택,build,,,,STD-OPT-003,완료,raw/webadmin/tools/widget_manual_content.py:814 CTRL_TYPES
